project_name,approach,provider,model_name,prompt_template,metric_group,metric_name,run_count,mean,median,population_stddev,minimum,maximum
cargo-tracker,direct,anthropic,claude-opus-4-8,zero_shot,process,trace_available,1,1.0,1.0,0.0,1.0,1.0
cargo-tracker,direct,anthropic,claude-opus-4-8,zero_shot,process,trace_elapsed_ms,1,12887.871,12887.871,0.0,12887.871,12887.871
cargo-tracker,direct,anthropic,claude-opus-4-8,zero_shot,process,trace_event_count,1,4.0,4.0,0.0,4.0,4.0
cargo-tracker,direct,anthropic,claude-opus-4-8,zero_shot,process,trace_invalid_json_line_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,anthropic,claude-opus-4-8,zero_shot,process,workflow_converged,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,average_incoming_communications,1,2.5,2.5,0.0,2.5,2.5
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,average_outgoing_communications,1,2.5,2.5,0.0,2.5,2.5
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,average_responsibility_token_jaccard,1,0.09603568474536217,0.09603568474536217,0.0,0.09603568474536217,0.09603568474536217
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,average_responsibility_word_count,1,17.25,17.25,0.0,17.25,17.25
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,communication_density,1,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,declared_communication_count,1,10.0,10.0,0.0,10.0,10.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,duplicate_communication_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,duplicate_service_name_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,invalid_communication_target_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,isolated_services_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,isolated_services_ratio,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,malformed_service_row_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,max_incoming_communications,1,3.0,3.0,0.0,3.0,3.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,max_outgoing_communications,1,3.0,3.0,0.0,3.0,3.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,max_responsibility_word_count,1,23.0,23.0,0.0,23.0,23.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,min_responsibility_word_count,1,14.0,14.0,0.0,14.0,14.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,raw_declared_communication_count,1,10.0,10.0,0.0,10.0,10.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,reciprocal_communication_pair_count,1,5.0,5.0,0.0,5.0,5.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,reciprocity_ratio,1,1.0,1.0,0.0,1.0,1.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,responsibility_word_count_stddev,1,3.418698582794336,3.418698582794336,0.0,3.418698582794336,3.418698582794336
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,self_communication_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,service_count,1,4.0,4.0,0.0,4.0,4.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,short_responsibility_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,short_responsibility_ratio,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,total_responsibility_word_count,1,69.0,69.0,0.0,69.0,69.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,unique_service_count,1,4.0,4.0,0.0,4.0,4.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,architecture,valid_communication_count,1,10.0,10.0,0.0,10.0,10.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,api_error_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,average_call_duration_ms,1,2906.0,2906.0,0.0,2906.0,2906.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,critic_issue_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,critic_round_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,distinct_role_count,1,1.0,1.0,0.0,1.0,1.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,failed_llm_call_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,failed_llm_call_ratio,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,final_snapshot_communication_count,1,10.0,10.0,0.0,10.0,10.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,final_snapshot_service_count,1,4.0,4.0,0.0,4.0,4.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,interactions_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,interactions_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,llm_call_count,1,1.0,1.0,0.0,1.0,1.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,max_call_duration_ms,1,2906.0,2906.0,0.0,2906.0,2906.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,parse_error_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,refinement_round_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,retry_call_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,retry_call_ratio,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,revision_request_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,services_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,services_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,stopped_by_iteration_limit,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,successful_llm_call_count,1,1.0,1.0,0.0,1.0,1.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,total_call_duration_ms,1,2906.0,2906.0,0.0,2906.0,2906.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,total_response_char_count,1,1253.0,1253.0,0.0,1253.0,1253.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,total_system_prompt_char_count,1,1768.0,1768.0,0.0,1768.0,1768.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,total_user_prompt_char_count,1,25000.0,25000.0,0.0,25000.0,25000.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,trace_available,1,1.0,1.0,0.0,1.0,1.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,trace_elapsed_ms,1,2910.309,2910.309,0.0,2910.309,2910.309
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,trace_event_count,1,4.0,4.0,0.0,4.0,4.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,trace_invalid_json_line_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,process,workflow_converged,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,average_incoming_communications,1,2.5,2.5,0.0,2.5,2.5
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,average_outgoing_communications,1,2.5,2.5,0.0,2.5,2.5
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,average_responsibility_token_jaccard,1,0.14819178373776073,0.14819178373776073,0.0,0.14819178373776073,0.14819178373776073
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,average_responsibility_word_count,1,17.5,17.5,0.0,17.5,17.5
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,communication_density,1,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,declared_communication_count,1,10.0,10.0,0.0,10.0,10.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,duplicate_communication_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,duplicate_service_name_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,invalid_communication_target_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,isolated_services_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,isolated_services_ratio,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,malformed_service_row_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,max_incoming_communications,1,3.0,3.0,0.0,3.0,3.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,max_outgoing_communications,1,3.0,3.0,0.0,3.0,3.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,max_responsibility_word_count,1,18.0,18.0,0.0,18.0,18.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,min_responsibility_word_count,1,16.0,16.0,0.0,16.0,16.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,raw_declared_communication_count,1,10.0,10.0,0.0,10.0,10.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,reciprocal_communication_pair_count,1,5.0,5.0,0.0,5.0,5.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,reciprocity_ratio,1,1.0,1.0,0.0,1.0,1.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,responsibility_word_count_stddev,1,0.8660254037844386,0.8660254037844386,0.0,0.8660254037844386,0.8660254037844386
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,self_communication_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,service_count,1,4.0,4.0,0.0,4.0,4.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,short_responsibility_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,short_responsibility_ratio,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,total_responsibility_word_count,1,70.0,70.0,0.0,70.0,70.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,unique_service_count,1,4.0,4.0,0.0,4.0,4.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,architecture,valid_communication_count,1,10.0,10.0,0.0,10.0,10.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,api_error_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,average_call_duration_ms,1,3750.0,3750.0,0.0,3750.0,3750.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,critic_issue_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,critic_round_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,distinct_role_count,1,1.0,1.0,0.0,1.0,1.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,failed_llm_call_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,failed_llm_call_ratio,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,final_snapshot_communication_count,1,10.0,10.0,0.0,10.0,10.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,final_snapshot_service_count,1,4.0,4.0,0.0,4.0,4.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,interactions_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,interactions_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,llm_call_count,1,1.0,1.0,0.0,1.0,1.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,max_call_duration_ms,1,3750.0,3750.0,0.0,3750.0,3750.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,parse_error_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,refinement_round_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,retry_call_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,retry_call_ratio,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,revision_request_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,services_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,services_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,stopped_by_iteration_limit,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,successful_llm_call_count,1,1.0,1.0,0.0,1.0,1.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,total_call_duration_ms,1,3750.0,3750.0,0.0,3750.0,3750.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,total_response_char_count,1,1275.0,1275.0,0.0,1275.0,1275.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,total_system_prompt_char_count,1,1768.0,1768.0,0.0,1768.0,1768.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,total_user_prompt_char_count,1,20269.0,20269.0,0.0,20269.0,20269.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,trace_available,1,1.0,1.0,0.0,1.0,1.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,trace_elapsed_ms,1,3751.054,3751.054,0.0,3751.054,3751.054
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,trace_event_count,1,4.0,4.0,0.0,4.0,4.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,trace_invalid_json_line_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,process,workflow_converged,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,average_incoming_communications,1,2.0,2.0,0.0,2.0,2.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,average_outgoing_communications,1,2.0,2.0,0.0,2.0,2.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,average_responsibility_token_jaccard,1,0.05895101434933201,0.05895101434933201,0.0,0.05895101434933201,0.05895101434933201
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,average_responsibility_word_count,1,29.666666666666668,29.666666666666668,0.0,29.666666666666668,29.666666666666668
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,communication_density,1,1.0,1.0,0.0,1.0,1.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,declared_communication_count,1,6.0,6.0,0.0,6.0,6.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,duplicate_communication_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,duplicate_service_name_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,invalid_communication_target_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,isolated_services_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,isolated_services_ratio,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,malformed_service_row_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,max_incoming_communications,1,2.0,2.0,0.0,2.0,2.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,max_outgoing_communications,1,2.0,2.0,0.0,2.0,2.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,max_responsibility_word_count,1,31.0,31.0,0.0,31.0,31.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,min_responsibility_word_count,1,29.0,29.0,0.0,29.0,29.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,raw_declared_communication_count,1,6.0,6.0,0.0,6.0,6.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,reciprocal_communication_pair_count,1,3.0,3.0,0.0,3.0,3.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,reciprocity_ratio,1,1.0,1.0,0.0,1.0,1.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,responsibility_word_count_stddev,1,0.9428090415820634,0.9428090415820634,0.0,0.9428090415820634,0.9428090415820634
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,self_communication_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,service_count,1,3.0,3.0,0.0,3.0,3.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,short_responsibility_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,short_responsibility_ratio,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,total_responsibility_word_count,1,89.0,89.0,0.0,89.0,89.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,unique_service_count,1,3.0,3.0,0.0,3.0,3.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,architecture,valid_communication_count,1,6.0,6.0,0.0,6.0,6.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,api_error_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,average_call_duration_ms,1,19469.0,19469.0,0.0,19469.0,19469.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,critic_issue_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,critic_round_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,distinct_role_count,1,1.0,1.0,0.0,1.0,1.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,failed_llm_call_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,failed_llm_call_ratio,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,final_snapshot_communication_count,1,6.0,6.0,0.0,6.0,6.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,final_snapshot_service_count,1,3.0,3.0,0.0,3.0,3.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,interactions_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,interactions_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,llm_call_count,1,1.0,1.0,0.0,1.0,1.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,max_call_duration_ms,1,19469.0,19469.0,0.0,19469.0,19469.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,parse_error_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,refinement_round_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,retry_call_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,retry_call_ratio,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,revision_request_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,services_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,services_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,stopped_by_iteration_limit,1,0.0,0.0,0.0,0.0,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,successful_llm_call_count,1,1.0,1.0,0.0,1.0,1.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,total_call_duration_ms,1,19469.0,19469.0,0.0,19469.0,19469.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,total_response_char_count,1,1394.0,1394.0,0.0,1394.0,1394.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,total_system_prompt_char_count,1,1768.0,1768.0,0.0,1768.0,1768.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,total_user_prompt_char_count,1,25000.0,25000.0,0.0,25000.0,25000.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,trace_available,1,1.0,1.0,0.0,1.0,1.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,process,trace_elapsed_ms,1,19474.076,19474.076,0.0,19474.076,19474.076
